userName,major,researchExp,industryExp,specialization,toeflScore,program,department,internExp,greV,greQ,journalPubs,greA,termAndYear,confPubs,ugCollege,univName,admit,topperCgpaScale,CgpaScale
1739,148,0,0,2001,0.1632019076481532,1,967,0,1.0257527613144488,1.075187816873504,0.0,0.0,19,0.0,63,25,1,0.85,0.7
1740,137,0,0,2001,0.20698787492138573,1,276,0,-0.7401551042383934,-0.7866332995567736,0.0,3.5,23,0.0,1152,14,1,0.8,0.67
1741,89,0,0,1202,-0.31844373235740475,1,467,0,-0.7171615122390074,-0.8269056365178279,0.0,3.0,22,0.0,638,38,1,0.84,0.815
1742,115,0,0,2001,0.031844005828455584,1,1140,0,-0.7861422882371653,-0.7804375554089191,0.0,3.5,23,0.0,274,52,1,0.72,0.604
1743,77,0,0,2324,0.009951022191839312,1,576,0,-0.7585499778379021,-0.7742418112610646,2.0,3.0,22,1.0,1562,13,1,0.81,0.7772
1744,77,0,0,3019,0.07562997310168812,1,887,0,-0.7631486962377793,-0.7742418112610646,0.0,3.0,19,0.0,1019,30,1,0.81,0.8047
1745,137,0,0,2001,-0.1870858305377071,1,199,0,-0.7953397250369196,-0.7804375554089191,0.0,3.5,22,0.0,369,47,1,0.8,0.7
1746,89,0,0,2941,0.36023876037769964,1,467,0,-0.7033653570393757,-0.7587524508914284,0.0,5.0,22,0.0,1002,44,1,0.972,0.951
1747,137,0,34,1770,0.1632019076481532,1,910,12,-0.7447538226382705,-0.7959269157785553,0.0,4.0,22,0.0,1631,37,1,0.75,0.71
1748,56,0,0,2001,0.2945598094678508,1,320,0,-0.7263589490387617,-0.7804375554089191,0.0,4.0,19,0.0,384,43,1,0.9,0.8099999999999999
1749,77,0,0,2993,0.22888085855800205,1,477,0,-0.7309576674386391,-0.7773396833349918,0.0,3.5,19,0.0,905,50,1,0.92,0.82
1750,195,0,0,2611,0.07562997310168812,1,920,0,-0.7815435698372881,-0.7711439391871374,0.0,0.0,17,0.0,964,50,1,0.9309999999999999,0.91153
1751,169,0,0,2001,-2.2012403251064043,3,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,32,0.0,1026,2,1,0.0,0.0
1752,56,0,0,2001,0.2726668258312346,1,967,0,-0.7033653570393757,-0.7742418112610646,0.0,4.0,19,0.0,871,20,1,0.0,0.0
1753,48,0,0,2925,0.0975229567383044,1,740,2,-0.7585499778379021,-0.7587524508914284,0.0,4.5,24,0.0,1142,47,1,0.925,0.875
1754,137,0,29,2001,-2.2012403251064043,1,599,0,-0.7907410066370425,-0.7990247878524827,0.0,2.5,45,0.0,638,11,1,0.72,0.69
1756,39,0,0,3345,0.1632019076481532,0,233,0,-0.7907410066370425,-0.7680460671132101,0.0,3.5,22,0.0,1160,48,1,0.956,0.9
1757,56,0,53,441,0.18509489128476947,1,199,0,-0.7493525410381477,-0.7773396833349918,0.0,4.0,43,0.0,1679,0,1,0.85,0.81
1758,56,0,0,2001,-0.16519284690109085,1,207,0,1.3016758653070803,0.7963793302200514,0.0,3.0,17,0.0,1679,42,1,0.0,0.67
1759,28,0,0,2001,0.2726668258312346,1,1302,0,-0.7585499778379021,-0.7587524508914284,0.0,4.5,19,0.0,1133,37,1,0.8,0.67
1760,51,0,37,885,0.3164527931044671,1,291,0,-0.7125627938391301,-0.7525567067435739,0.0,3.5,45,0.0,1631,19,1,0.8,0.62
1761,89,0,0,2001,0.36023876037769964,2,792,0,1.7615477052947996,1.1681239790913214,0.0,3.5,17,0.0,265,47,1,0.853,0.853
1762,14,0,0,2001,0.18509489128476947,1,157,0,-0.7309576674386391,-0.7773396833349918,0.0,4.5,17,0.0,1724,35,1,0.8800000000000001,0.805
1763,242,0,0,2001,-0.16519284690109085,1,326,0,-0.7723461330375336,-0.8052205320003372,0.0,3.0,43,0.0,1407,45,1,0.78,0.6
1766,137,0,0,2001,-0.1870858305377071,1,910,0,0.6578552893242734,1.0442090961342314,0.0,4.0,15,0.0,871,47,1,0.71,0.68
1767,77,0,0,2956,-2.026096456013474,1,477,0,-0.7723461330375336,-0.7959269157785553,0.0,3.0,19,0.0,1279,47,1,0.0,0.8130000000000001
1768,137,0,0,2001,0.0975229567383044,1,849,0,-0.7677474146376565,-0.7835354274828463,0.0,3.0,19,0.0,54,35,1,0.94,0.902
1769,77,0,0,2965,0.031844005828455584,1,635,0,0.6578552893242734,1.199102699830594,0.0,3.0,17,0.0,1152,13,1,0.72,0.6
1770,56,0,0,1588,0.2726668258312346,1,300,0,1.485624601302168,1.199102699830594,0.0,5.0,17,0.0,263,16,1,0.0,0.63
1771,137,0,60,2001,0.18509489128476947,1,320,0,-0.7723461330375336,-0.7804375554089191,0.0,4.0,23,0.0,609,20,1,0.81,0.75
1772,137,0,0,2001,0.11941594037492065,1,1175,0,-0.7769448514374109,-0.7897311716307008,0.0,3.5,19,0.0,103,20,1,0.81,0.72
1774,48,0,21,1254,0.11941594037492065,0,663,2,-0.7585499778379021,-0.7587524508914284,0.0,4.0,23,0.0,497,25,1,0.98,0.79
1775,165,0,0,2894,0.0975229567383044,1,1140,0,-0.7447538226382705,-0.7711439391871374,0.0,3.5,22,0.0,974,51,1,0.0,0.857
1776,56,0,0,2001,0.2726668258312346,1,207,0,1.1177271293119926,0.9822516546556864,0.0,3.0,15,0.0,1356,47,1,0.0,0.8526
1777,48,0,0,2203,0.2945598094678508,1,194,0,0.7498296573218172,0.9512729339164141,0.0,4.0,41,0.0,1152,5,1,0.78,0.73
1778,137,0,0,1770,0.18509489128476947,1,97,0,-0.7723461330375336,-0.7866332995567736,0.0,0.0,7,0.0,1217,35,1,0.85,0.63
1779,12,0,0,2001,0.14130892401153694,1,163,0,-0.7539512594380249,-0.7804375554089191,0.0,3.5,22,0.0,1342,48,1,0.95,0.858
1780,56,0,18,2001,0.2945598094678508,1,320,3,-0.7355563858385161,-0.7928290437046281,0.0,4.0,23,1.0,1453,47,1,0.89,0.8220000000000001
1781,178,0,0,1652,0.36023876037769964,1,163,1,-0.7309576674386391,-0.7773396833349918,0.0,4.0,23,1.0,54,24,1,0.89,0.82
1782,169,0,0,2001,-2.2012403251064043,3,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,32,0.0,1026,24,1,0.0,0.0
1784,137,0,0,2001,0.07562997310168812,1,477,0,-0.7125627938391301,-0.7742418112610646,0.0,3.5,19,0.0,742,25,1,0.85,0.74
1785,77,0,0,3087,0.14130892401153694,1,531,0,-0.7677474146376565,-0.7680460671132101,0.0,3.5,19,0.0,1520,33,1,0.8201999999999999,0.8201999999999999
1786,115,0,0,2515,-0.07762091235462577,1,1113,0,0.6118681053255014,1.1681239790913214,0.0,3.0,17,0.0,1663,3,1,0.95,0.85
1787,56,0,0,1002,0.14130892401153694,1,377,0,-0.7171615122390074,-0.7587524508914284,0.0,3.5,22,0.0,99,40,1,0.0,0.75
1788,165,0,0,1057,0.0975229567383044,1,1140,0,-0.7907410066370425,-0.7804375554089191,0.0,3.5,23,0.0,54,0,1,0.93,0.833
1789,56,0,0,900,0.14130892401153694,1,467,0,1.485624601302168,1.199102699830594,0.0,4.0,15,0.0,542,30,1,0.95,0.8710000000000001
1790,77,0,0,2001,0.0975229567383044,1,467,0,0.4279193693304137,1.199102699830594,0.0,3.0,15,0.0,638,47,1,0.85,0.72
1791,165,0,0,2840,0.1632019076481532,1,1113,0,-0.7585499778379021,-0.7680460671132101,0.0,3.5,19,0.0,1325,44,1,0.0,0.733
1792,123,0,36,3379,0.009951022191839312,1,375,0,-1.4575551746192354,-1.2791949593112064,0.0,3.5,19,0.0,871,37,1,0.75,0.64
1793,137,0,0,2001,-0.011941961444776958,1,1,0,-1.3149949042230424,-1.124301355614844,0.0,3.5,15,0.0,1026,25,1,0.0,0.785
1794,39,0,0,777,0.2945598094678508,1,873,0,-0.7217602306388845,-0.7773396833349918,0.0,4.0,23,0.0,167,33,1,0.8275,0.8275
1795,14,0,0,2001,0.36023876037769964,1,157,0,1.7155605212960277,1.199102699830594,0.0,4.0,15,0.0,54,15,1,0.9,0.78
1796,87,0,0,2925,0.36023876037769964,1,599,0,-0.7125627938391301,-0.7618503229653556,0.0,4.5,22,0.0,97,46,1,0.987,0.987
1797,137,0,0,2001,0.14130892401153694,1,477,0,-0.7723461330375336,-0.7618503229653556,0.0,3.0,22,0.0,1095,35,1,0.87,0.76
1798,137,0,0,2001,0.2507738421946183,1,967,0,-0.7585499778379021,-0.7835354274828463,0.0,3.5,19,0.0,1152,23,1,0.0,0.65
1799,42,0,0,2001,0.031844005828455584,1,207,0,0.9337783933169048,1.1061665376127765,0.0,3.0,17,0.0,1480,47,1,0.82,0.725
1800,110,0,0,705,-2.2012403251064043,1,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,22,0.0,1026,49,1,0.0,0.0
1801,115,0,0,2001,0.3164527931044671,1,1140,0,-0.7447538226382705,-0.7711439391871374,0.0,5.0,45,0.0,42,40,1,0.0,0.9125
1802,134,0,0,2001,0.3383457767410833,1,467,0,-0.7355563858385161,-0.7587524508914284,0.0,4.5,22,0.0,394,27,1,0.84,0.78
1803,77,0,0,2789,-2.2012403251064043,1,467,0,1.2556886813083084,0.6724644472629614,0.0,0.0,17,0.0,1532,14,1,0.0,0.79
1804,89,0,0,2001,0.14130892401153694,1,740,0,0.6578552893242734,1.1681239790913214,0.0,3.5,15,0.0,1356,47,1,0.9,0.86
1805,56,0,0,2001,0.0975229567383044,1,320,0,1.2556886813083084,1.199102699830594,0.0,3.0,41,0.0,54,3,1,0.87,0.82
1807,39,0,0,2676,0.22888085855800205,0,233,0,1.7615477052947996,1.1371452583520492,0.0,3.0,17,0.0,542,5,1,0.929,0.929
1808,56,0,46,319,0.14130892401153694,1,320,0,-0.7677474146376565,-0.7866332995567736,0.0,4.0,23,0.0,1679,0,1,0.0,0.725
1809,77,0,0,3039,0.031844005828455584,1,736,0,-0.7815435698372881,-0.7835354274828463,0.0,3.0,19,0.0,1724,20,1,0.8400000000000001,0.745
1810,51,0,22,2103,-0.2308717978109397,1,884,0,-0.7631486962377793,-0.7959269157785553,0.0,3.0,23,2.0,250,11,1,0.0,0.653
1811,101,0,0,2001,0.20698787492138573,1,477,0,-0.7355563858385161,-0.7773396833349918,0.0,3.0,19,0.0,1679,20,1,0.83,0.72
1812,56,0,48,1842,0.3821317440143159,1,320,0,-0.7309576674386391,-0.7680460671132101,0.0,4.0,23,0.0,1679,20,1,0.0,0.845
1813,137,0,0,2001,0.22888085855800205,1,320,0,1.2097014973095366,1.0132303753949592,0.0,4.0,19,0.0,1306,25,1,0.0,0.72
1814,137,0,0,2001,0.2945598094678508,1,199,0,-0.7539512594380249,-0.7804375554089191,0.0,4.0,19,0.0,871,32,1,0.0,0.68
1815,89,0,0,2802,-0.340336715994021,1,467,0,-0.7999384434367969,-0.7866332995567736,0.0,3.5,17,0.0,1026,44,1,0.0,0.79
1817,77,0,0,3586,0.22888085855800205,1,467,0,-0.7263589490387617,-0.7804375554089191,0.0,3.5,19,0.0,1660,47,1,0.0,0.858
1818,161,0,0,1905,0.1632019076481532,1,1093,0,-0.7585499778379021,-0.7525567067435739,0.0,3.5,23,0.0,547,28,1,0.0,0.062
1819,137,0,18,2001,-2.2012403251064043,1,947,6,-0.7861422882371653,-0.7804375554089191,0.0,3.5,23,0.0,1026,47,1,0.0,0.7
1820,115,0,0,2218,0.053736989465071855,1,768,0,-0.7447538226382705,-0.7649481950392829,0.0,0.0,0,0.0,46,19,1,0.945,0.875
1821,56,0,0,2001,-0.07762091235462577,1,910,0,1.0717399453132208,1.1371452583520492,0.0,3.0,41,0.0,871,35,1,0.8,0.6
1822,176,0,0,2001,0.18509489128476947,1,276,0,1.0717399453132208,1.199102699830594,0.0,3.5,17,0.0,871,7,1,0.0,0.752
1823,169,0,0,2001,-2.2012403251064043,3,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,32,0.0,1026,45,1,0.0,0.0
1826,48,6,12,3029,0.3164527931044671,1,467,4,-0.7171615122390074,-0.7525567067435739,1.0,4.5,23,1.0,1724,34,1,0.92,0.866
1827,89,0,0,726,0.14130892401153694,1,676,0,1.485624601302168,1.1371452583520492,0.0,3.0,15,0.0,1152,13,1,0.8,0.794
1828,148,0,0,2001,0.009951022191839312,1,467,0,-0.7309576674386391,-0.7804375554089191,0.0,3.0,22,0.0,800,35,1,0.86,0.6940000000000001
1830,137,0,0,2001,0.031844005828455584,1,207,0,-1.3057974674232882,-1.124301355614844,0.0,5.0,22,0.0,1279,37,1,0.0,0.8300000000000001
1832,165,0,0,2867,0.2945598094678508,1,1098,0,-0.7171615122390074,-0.7711439391871374,0.0,4.0,19,0.0,1325,38,1,0.0,0.7414000000000001
1833,56,0,27,1624,-0.09951389599124204,1,910,0,-0.7907410066370425,-0.7928290437046281,0.0,3.0,22,0.0,595,47,1,0.87,0.75
1834,77,0,0,2001,0.18509489128476947,1,467,0,0.4279193693304137,0.9822516546556864,0.0,3.0,41,0.0,466,42,1,0.907,0.867
1835,137,0,0,2001,0.031844005828455584,1,1,0,-0.7631486962377793,-0.7804375554089191,0.0,3.5,19,0.0,1026,20,1,0.0,0.0
1836,137,0,0,1624,0.3164527931044671,1,99,0,-0.6941679202396214,-0.7804375554089191,0.0,4.0,19,0.0,871,37,1,0.0,0.0
1839,77,0,0,2576,-0.011941961444776958,1,467,0,1.0257527613144488,0.9822516546556864,0.0,3.0,15,0.0,873,47,1,0.82,0.73
1840,48,0,0,2925,-0.055727928718009495,1,467,0,-0.7355563858385161,-0.7897311716307008,0.0,3.5,22,0.0,1279,47,1,0.95,0.9
1841,36,2,0,2001,-0.09951389599124204,1,180,3,-0.7861422882371653,-0.7680460671132101,0.0,3.0,23,0.0,535,4,1,0.8859999999999999,0.728
1842,77,0,0,2925,0.3164527931044671,4,603,0,1.623586153298484,1.199102699830594,0.0,4.5,15,0.0,166,51,1,0.972,0.943
1843,169,0,0,2001,-2.2012403251064043,3,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,32,0.0,1026,11,1,0.0,0.0
1844,165,0,0,1472,3.425256469503978,1,1140,0,1.3016758653070803,1.075187816873504,0.0,4.5,8,0.0,1620,16,1,0.86,0.82
1845,76,0,0,2001,0.2726668258312346,1,646,0,1.7155605212960277,1.199102699830594,0.0,4.0,15,0.0,1447,7,1,0.9,0.8192
1846,86,0,0,3150,-0.03383494508139323,1,467,0,1.1637143133107646,1.0442090961342314,0.0,4.0,17,0.0,384,3,1,0.94,0.898
1847,165,0,0,1585,0.009951022191839312,1,1140,0,-0.7677474146376565,-0.7587524508914284,0.0,3.5,22,0.0,979,34,1,0.9129999999999999,0.8619999999999999
1848,115,0,0,2376,-0.03383494508139323,1,1140,0,-0.7401551042383934,-0.7649481950392829,0.0,4.0,22,0.0,1115,50,1,0.94,0.8859999999999999
1849,138,0,0,1770,0.2507738421946183,1,967,0,1.2097014973095366,0.9202942131771414,0.0,4.0,17,0.0,1279,47,1,0.9654,0.7405060000000001
1850,56,0,0,2415,0.031844005828455584,1,736,0,1.0257527613144488,1.1681239790913214,0.0,4.0,15,0.0,54,0,1,0.89,0.81
1851,56,0,0,705,0.2945598094678508,1,320,0,-0.7217602306388845,-0.7649481950392829,0.0,4.0,19,0.0,1141,34,1,0.9,0.835
1852,137,0,20,2001,0.031844005828455584,1,910,0,-0.7861422882371653,-0.7928290437046281,0.0,4.5,23,0.0,166,35,1,0.0,0.89
1853,56,0,0,2001,-0.2308717978109397,1,967,0,-0.7953397250369196,-0.7866332995567736,0.0,3.5,17,0.0,215,14,1,0.96,0.8290000000000001
1854,165,0,0,1072,0.2507738421946183,1,1113,0,-0.7631486962377793,-0.7835354274828463,0.0,3.5,19,0.0,1495,32,1,0.9125,0.9
1855,165,0,0,585,-2.2012403251064043,1,1133,0,0.5658809213267295,1.199102699830594,0.0,3.5,17,0.0,99,40,1,0.96,0.86
1856,137,0,0,2001,0.1632019076481532,1,467,0,-0.7769448514374109,-0.7773396833349918,0.0,3.0,23,0.0,1660,47,1,0.94,0.8150000000000001
1858,56,0,0,2717,0.18509489128476947,1,346,0,1.3476630493058523,1.0442090961342314,0.0,3.5,17,0.0,1691,25,1,0.93,0.8800000000000001
1859,122,0,27,2528,-0.055727928718009495,1,320,0,-0.7447538226382705,-0.7866332995567736,0.0,4.0,23,0.0,871,9,1,0.73,0.68
1860,89,0,0,3087,-0.1214068796278583,1,821,0,-0.7769448514374109,-0.7711439391871374,0.0,3.5,22,0.0,871,33,1,0.7951999999999999,0.6923999999999999
1861,77,0,0,2001,-0.3622296996306373,1,534,0,-0.7861422882371653,-0.8238077644439006,0.0,3.0,22,0.0,1240,52,1,0.91,0.6679999999999999
1863,48,0,0,555,-0.16519284690109085,1,276,0,1.393650233304624,1.0442090961342314,0.0,3.5,17,0.0,1152,0,1,0.0,0.665
1864,89,0,0,1378,0.11941594037492065,1,694,0,1.1637143133107646,1.0442090961342314,0.0,3.0,15,0.0,1549,0,1,0.82,0.757
1865,165,0,0,2001,-2.2012403251064043,1,1456,0,1.7615477052947996,1.1061665376127765,0.0,4.0,17,0.0,1279,13,1,0.092,0.0755
1866,89,0,0,3110,0.3383457767410833,1,467,0,1.669573337297256,1.199102699830594,0.0,4.5,15,0.0,93,2,1,0.8800000000000001,0.8240000000000001
1867,137,0,0,2001,0.3383457767410833,1,291,0,1.1637143133107646,0.8273580509593239,0.0,4.0,17,0.0,496,35,1,0.85,0.7212999999999999
1868,56,0,29,1562,0.36023876037769964,1,910,0,-0.707964075439253,-0.7959269157785553,0.0,5.0,22,0.0,54,42,1,0.86,0.68
1869,56,0,0,2103,0.20698787492138573,1,320,0,-0.7723461330375336,-0.7990247878524827,0.0,3.5,17,0.0,1679,47,1,0.83,0.78
1870,201,0,0,2103,0.18509489128476947,1,467,0,-0.7309576674386391,-0.7773396833349918,0.0,4.0,19,0.0,1724,33,1,0.86,0.8099999999999999
1871,169,0,0,2001,-2.2012403251064043,3,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,32,0.0,1026,11,1,0.0,0.0
1872,89,0,0,2001,-0.09951389599124204,1,1290,0,-1.4575551746192354,-1.2791949593112064,0.0,3.0,15,0.0,1679,37,1,0.0,0.7011
1873,165,0,0,2001,0.3164527931044671,1,1134,0,-0.7355563858385161,-0.7742418112610646,0.0,4.5,19,0.0,989,34,1,0.9009999999999999,0.8320000000000001
1874,56,0,0,2129,-0.055727928718009495,1,323,0,0.5658809213267295,1.199102699830594,0.0,3.5,14,0.0,953,3,1,0.9,0.7
1875,48,0,0,2001,-2.2012403251064043,1,785,0,-0.7585499778379021,-0.7711439391871374,0.0,3.5,45,0.0,1678,0,1,0.0,0.926
1876,165,0,0,2472,0.031844005828455584,1,1113,0,0.5658809213267295,0.9512729339164141,0.0,4.0,15,0.0,54,45,1,0.8240000000000001,0.723
1879,48,0,0,1281,0.22888085855800205,1,635,0,1.0257527613144488,1.199102699830594,0.0,3.5,40,0.0,1152,42,1,0.75,0.72
1880,169,0,0,2001,-2.2012403251064043,3,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,32,0.0,1026,38,1,0.0,0.0
1881,48,0,0,2184,0.2507738421946183,1,736,0,1.0717399453132208,1.1681239790913214,0.0,4.5,17,0.0,572,47,1,0.787,0.733
1882,77,0,0,2925,0.14130892401153694,1,740,0,0.6118681053255014,1.199102699830594,0.0,0.0,15,0.0,885,13,1,0.97,0.893
1883,56,0,0,648,0.14130892401153694,2,910,0,0.7498296573218172,1.199102699830594,0.0,3.0,15,0.0,1718,47,1,0.915,0.7849999999999999
1884,56,0,0,2001,0.36023876037769964,1,320,0,-0.7125627938391301,-0.7556545788175011,0.0,4.5,17,0.0,585,21,1,0.85,0.8
1885,110,0,0,2001,0.031844005828455584,1,967,0,1.2556886813083084,1.1061665376127765,0.0,3.0,17,0.0,1113,37,1,0.0,0.0
1886,77,0,49,1725,0.18509489128476947,1,736,0,-0.7539512594380249,-0.7680460671132101,0.0,4.0,23,0.0,1306,4,1,0.86,0.672
1887,165,0,0,2001,0.20698787492138573,1,1133,0,2.083457993286203,0.6724644472629614,0.0,3.5,15,0.0,186,45,1,0.95,0.615
1888,77,0,0,2323,0.009951022191839312,1,477,0,-0.7723461330375336,-0.7680460671132101,0.0,3.0,23,0.0,54,5,1,0.91,0.91
1889,48,0,19,601,0.07562997310168812,1,452,0,-0.7631486962377793,-0.7680460671132101,0.0,3.0,23,0.0,1527,18,1,0.99,0.945
1891,80,0,0,2103,0.3821317440143159,1,1290,0,-0.707964075439253,-0.7742418112610646,0.0,4.5,19,0.0,1679,7,1,0.93,0.8380000000000001
1892,77,0,0,3005,4.300975814968629,1,646,0,1.439637417303396,1.199102699830594,0.0,4.5,9,0.0,384,35,1,0.9023,0.9023
1893,39,0,0,771,0.053736989465071855,1,227,0,0.5658809213267295,1.1371452583520492,0.0,3.0,15,0.0,99,13,1,0.0,0.0
1894,49,0,0,624,-2.2012403251064043,1,326,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,42,0.0,1214,37,1,0.75,0.65
1895,56,0,0,2001,0.0975229567383044,1,207,0,-0.7171615122390074,-0.7804375554089191,0.0,4.5,23,0.0,103,44,1,1.0,0.9
1896,165,0,0,786,0.22888085855800205,1,1158,0,-0.7769448514374109,-0.7742418112610646,0.0,4.5,19,0.0,1325,43,1,0.81,0.76
1897,77,0,0,601,0.3164527931044671,1,467,0,0.887791209318133,1.1371452583520492,0.0,4.0,15,0.0,1062,50,1,0.0,0.912
1899,137,0,0,2001,0.36023876037769964,1,320,0,1.577598969299712,1.0132303753949592,0.0,0.0,17,0.0,46,35,1,0.09,0.077
1900,56,0,0,726,0.3164527931044671,1,256,0,-0.7309576674386391,-0.7711439391871374,0.0,3.5,23,0.0,976,20,1,0.92,0.85
1902,56,0,24,1719,-2.2012403251064043,1,910,0,-0.7769448514374109,-0.7835354274828463,0.0,3.5,23,2.0,1718,42,1,0.86,0.7859999999999999
1903,48,0,0,2104,0.20698787492138573,4,590,0,0.7958168413205892,1.199102699830594,0.0,4.5,12,0.0,687,13,1,0.915,0.915
1905,48,0,65,1706,-0.4279086505404861,1,967,0,-0.8091358802365513,-0.8021226599264099,0.0,3.0,24,0.0,1279,0,1,1.0,0.8
1906,56,0,0,970,0.11941594037492065,1,910,0,-0.7539512594380249,-0.7773396833349918,0.0,3.5,17,0.0,1631,14,1,0.75,0.69
1908,56,0,0,2001,0.22888085855800205,1,207,0,1.0257527613144488,1.1681239790913214,0.0,4.0,15,0.0,1679,23,1,0.0,0.74
1909,137,0,0,2001,0.20698787492138573,1,635,0,1.807534889293572,1.1061665376127765,0.0,4.0,17,0.0,871,12,1,0.0,0.63
1910,14,0,0,2001,-2.2012403251064043,1,163,0,1.393650233304624,1.0442090961342314,0.0,4.0,15,0.0,1115,3,1,0.94,0.8480000000000001
1911,77,12,36,1904,0.3164527931044671,4,827,0,1.7155605212960277,1.199102699830594,1.0,5.0,23,2.0,977,49,1,0.98,0.8779999999999999
1912,56,0,0,1499,-0.14329986326447458,1,199,0,-0.7815435698372881,-0.7928290437046281,0.0,3.0,19,0.0,1679,44,1,0.039,0.039
1913,137,0,0,2001,0.36023876037769964,1,967,0,-0.7493525410381477,-0.7835354274828463,0.0,4.0,19,0.0,871,25,1,0.75,0.63
1914,77,0,0,808,0.1632019076481532,1,599,0,1.2097014973095366,1.0132303753949592,0.0,3.0,17,0.0,54,47,1,0.9420000000000001,0.9420000000000001
1915,48,0,0,1281,0.11941594037492065,1,467,0,-0.7723461330375336,-0.7587524508914284,0.0,3.5,19,0.0,1279,20,1,0.94,0.74
1916,77,0,0,1791,-0.4060156669038698,1,474,0,-0.8137345986364284,-0.7928290437046281,0.0,2.5,22,0.0,1680,11,1,0.8112,0.8112
1917,89,0,0,498,0.031844005828455584,1,467,0,0.7958168413205892,0.7963793302200514,0.0,3.0,17,0.0,54,47,1,0.0,0.8699999999999999
1918,49,0,0,2001,-2.2012403251064043,1,635,0,-0.7815435698372881,-0.7742418112610646,0.0,3.0,50,0.0,50,47,1,0.92,0.843
1919,56,0,0,2001,0.22888085855800205,1,467,0,-0.7125627938391301,-0.7649481950392829,0.0,4.0,19,0.0,1095,13,1,0.85,0.8
1920,56,0,0,2034,0.20698787492138573,1,291,0,1.3016758653070803,0.8893154924378689,0.0,3.5,17,0.0,871,6,1,0.76,0.62
1921,6,0,0,1742,0.2507738421946183,1,27,0,1.1177271293119926,0.8893154924378689,0.0,4.5,40,0.0,638,24,1,0.75,0.65
1922,51,0,20,720,0.2507738421946183,1,635,0,-0.7355563858385161,-0.7773396833349918,0.0,3.5,22,0.0,1383,0,1,0.78,0.63
1923,77,0,0,473,-0.2308717978109397,1,487,0,-0.7861422882371653,-0.7649481950392829,0.0,3.5,23,0.0,1342,47,1,0.97,0.94
1924,39,0,0,772,-0.09951389599124204,1,233,0,-0.7493525410381477,-0.7525567067435739,0.0,3.5,42,0.0,539,14,1,0.0,0.737
1926,165,0,0,2878,-0.055727928718009495,1,1113,0,-0.7861422882371653,-0.7618503229653556,0.0,4.0,23,0.0,871,0,1,0.8,0.65
1927,14,0,0,336,0.1632019076481532,1,590,0,-0.7769448514374109,-0.7711439391871374,0.0,4.0,22,0.0,98,5,1,0.97,0.7709999999999999
1929,89,0,0,2550,-0.011941961444776958,2,590,0,0.5198937373279575,1.199102699830594,0.0,2.5,17,0.0,567,13,1,0.904,0.8539999999999999
1931,56,0,0,711,-0.340336715994021,1,692,0,0.6118681053255014,0.7344218887415064,0.0,2.5,15,0.0,871,47,1,0.77,0.7
1932,56,0,0,2001,-2.2012403251064043,1,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,17,0.0,1026,47,1,0.0,0.0
1933,18,0,0,2001,0.3821317440143159,1,131,0,-0.7263589490387617,-0.7711439391871374,0.0,4.5,22,0.0,1660,15,1,0.926,0.926
1934,137,0,18,2001,0.2726668258312346,1,320,6,-0.7769448514374109,-0.7804375554089191,0.0,3.5,23,0.0,894,37,1,0.83,0.805
1935,115,0,0,2222,0.3821317440143159,1,736,0,-0.7217602306388845,-0.7804375554089191,0.0,5.0,22,0.0,96,51,1,0.98,0.92
1936,137,0,0,2001,0.18509489128476947,1,1113,0,1.3476630493058523,0.9822516546556864,0.0,3.5,15,0.0,1673,32,1,0.86,0.825
1937,56,0,0,2001,-2.04798943965009,1,207,0,-0.7999384434367969,-0.7928290437046281,0.0,3.0,43,0.0,638,6,1,0.78,0.75
1938,56,0,0,2001,-2.2012403251064043,1,207,0,-0.7355563858385161,-0.8238077644439006,0.0,2.5,19,0.0,638,42,1,0.85,0.7659999999999999
1939,77,0,0,2815,-0.1214068796278583,1,654,0,-0.7861422882371653,-0.7959269157785553,0.0,3.5,19,0.0,1679,35,1,0.9875,0.9
1940,56,0,34,205,0.2945598094678508,1,284,0,-0.7355563858385161,-0.7804375554089191,0.0,4.0,23,0.0,1730,35,1,0.75,0.67
1941,48,0,0,1274,-0.2965507487207885,1,736,0,-0.8229320354361828,-0.7773396833349918,0.0,3.0,19,0.0,464,47,1,0.0,0.805
1942,89,0,0,2442,0.2726668258312346,1,678,0,-0.7171615122390074,-0.7525567067435739,0.0,4.0,43,0.0,871,51,1,0.81,0.7936
1943,56,0,0,1730,-0.09951389599124204,1,804,0,-0.8183333170363056,-0.7773396833349918,0.0,3.5,43,0.0,1679,44,1,0.81,0.75
1944,48,0,0,627,0.0975229567383044,1,599,0,-0.7447538226382705,-0.7525567067435739,0.0,3.0,22,0.0,99,48,1,1.0,0.7230000000000001
1945,137,0,0,2001,0.22888085855800205,1,746,0,-0.7493525410381477,-0.7742418112610646,0.0,3.5,22,0.0,384,2,1,0.89,0.74
